Price,Location,Address,Erf Size,Link,Date Added
R 960 000,Pringle Bay,14 Jally Rd,660 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 8 900 000,Pringle Bay,14 (1) Terminal Road,1 169 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 150 000,Pringle Bay,1603 (17) Lawrence Road,969 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 150 000,Pringle Bay,1603(17) Lawrence Road,969 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 950 000,Pringle Bay,61 Caeser Rd,600 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 550 000,Pringle Bay,Jrjc+4f Pringle Bay,300 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 850 000,Pringle Bay,9 Stream,600 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 825 000,Pringle Bay,1179 (88) Hangklip Road,600 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 150 000,Pringle Bay,1407 Carla Road,800 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 800 000,Pringle Bay,4 Dennys Road,708 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 095 000,Pringle Bay,1804 (3) Ursula Road,1 059 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 300 000,Pringle Bay,129 (337) Hangklip Road,1 556 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 100 000,Pringle Bay,1597 (1) Betty Road,608 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 950 000,Pringle Bay,18 Carla Road,600 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 100 000,Pringle Bay,1368 (57) Edward Road,620 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 890 000,Pringle Bay,91 Caesar Rd,705 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 150 000,Pringle Bay,1603 (17) Lawrence Road,969 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 960 000,Pringle Bay,1345 (73) Caesar Road,608 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 2 150 000,Pringle Bay,1156 (102) Hangklip Road,1 151 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 075 000,Pringle Bay,91 Buffels Road,934 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 1 500 000,Pringle Bay,15 Stream Road,719 m²,https://www.property24.com/vacant-land-for-sale/pringle-bay/western-cape/691,2025-01-15
R 430 000,Redelinghuys,Erf 498 Redelinghuys,731 m²,https://www.property24.com/vacant-land-for-sale/redelinghuys/western-cape/1817,2025-01-15
R 283 000,Redelinghuys,N/A,743 m²,https://www.property24.com/vacant-land-for-sale/redelinghuys/western-cape/1817,2025-01-15
R 250 000,Redelinghuys,N/A,743 m²,https://www.property24.com/vacant-land-for-sale/redelinghuys/western-cape/1817,2025-01-15
R 449 000,Redelinghuys,7 Rossouw,744 m²,https://www.property24.com/vacant-land-for-sale/redelinghuys/western-cape/1817,2025-01-15
R 250 000,Redelinghuys,N/A,743 m²,https://www.property24.com/vacant-land-for-sale/redelinghuys/western-cape/1817,2025-01-15
R 449 000,Redelinghuys,N/A,744 m²,https://www.property24.com/vacant-land-for-sale/redelinghuys/western-cape/1817,2025-01-15
R 300 000,Redelinghuys,N/A,744 m²,https://www.property24.com/vacant-land-for-sale/redelinghuys/western-cape/1817,2025-01-15
R 250 000,Redelinghuys,850 H/v Oeloffbergh & Smith,743 m²,https://www.property24.com/vacant-land-for-sale/redelinghuys/western-cape/1817,2025-01-15
R 1 350 000,Riebeek Kasteel,N/A,1 210 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 1 790 000,Riebeek Kasteel,2264 Pieter Cruythoff,2 002 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 2 500 000,Riebeek Kasteel,1346 Piet Retief Street,2 150 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 2 490 000,Riebeek Kasteel,Erf 1030 Royal St,1 078 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 2 000 000,Riebeek Kasteel,N/A,2 188 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 850 000,Riebeek West,N/A,1 019 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 2 000 000,Riebeek Kasteel,N/A,1 999 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 2 000 000,Riebeek Kasteel,N/A,1 999 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 3 175 000,Riebeek West,"Erf 2095, Smuts Street",3 090 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 1 350 000,Riebeek Kasteel,50 Hermon Street [ptn E],1 106 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 1 600 000,Riebeek Kasteel,50 Hermon Street [ptn A],1 305 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 1 450 000,Riebeek Kasteel,50 Hermon Street [ptn B],1 209 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 903 000,Riebeek Kasteel,361 Cnr Van Riebeeck Street & Skool Street,668.52 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 1 350 000,Riebeek Kasteel,50 Hermon Street [ptn D],1 116 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 870 000,Riebeek Kasteel,Erf 361 B 361 Van Riebeek Street,644 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 1 480 000,Riebeek Kasteel,6 Kleindeel,1 596 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 1 300 000,Riebeek Kasteel,50 Hermon Street [ptn Af],1 072 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 950 000,Riebeek West,N/A,895 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 650 000,Ongegund Village,N/A,1 200 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 795 000,Riebeek Kasteel,N/A,663 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 850 000,Riebeek West,N/A,1 019 m²,https://www.property24.com/vacant-land-for-sale/riebeek-valley/western-cape/1726,2025-01-15
R 995 000,Riversdale,21 Lanoria,731 m²,https://www.property24.com/vacant-land-for-sale/riversdale/western-cape/671,2025-01-15
R 1 850 000,Riversdale,R323 Haasvlakte,4 000 m²,https://www.property24.com/vacant-land-for-sale/riversdale/western-cape/671,2025-01-15
R 430 000,Riversdale,1 Iris Street,208 m²,https://www.property24.com/vacant-land-for-sale/riversdale/western-cape/671,2025-01-15
R 1 850 000,Riversdale Rural,R323 Haasvlakte,5 000 m²,https://www.property24.com/vacant-land-for-sale/riversdale/western-cape/671,2025-01-15
R 4 300 000,Riversdale,46 Farm Welgevonden,367 ha,https://www.property24.com/vacant-land-for-sale/riversdale/western-cape/671,2025-01-15
R 1 995 000,Riversdale,N/A,4 889 m²,https://www.property24.com/vacant-land-for-sale/riversdale/western-cape/671,2025-01-15
R 1 590 000,Riversdale,41 Lower Long,10 476 m²,https://www.property24.com/vacant-land-for-sale/riversdale/western-cape/671,2025-01-15
R 1 995 000,Riversdale,N/A,4 889 m²,https://www.property24.com/vacant-land-for-sale/riversdale/western-cape/671,2025-01-15
R 330 000,Riviersonderend,8 De Kock Street,1 584 m²,https://www.property24.com/vacant-land-for-sale/riviersonderend/western-cape/2385,2025-01-15
R 450 000,Riviersonderend,36 De Kock Street,2 380 m²,https://www.property24.com/vacant-land-for-sale/riviersonderend/western-cape/2385,2025-01-15
R 350 000,Riviersonderend,16 Bego Street,869 m²,https://www.property24.com/vacant-land-for-sale/riviersonderend/western-cape/2385,2025-01-15
R 330 000,Riviersonderend,21 Van Deurs Street,992 m²,https://www.property24.com/vacant-land-for-sale/riviersonderend/western-cape/2385,2025-01-15
R 995 000,Riviersonderend,N/A,11 200 m²,https://www.property24.com/vacant-land-for-sale/riviersonderend/western-cape/2385,2025-01-15
R 995 000,Riviersonderend,Erf 1336 Of Erf 289,11 200 m²,https://www.property24.com/vacant-land-for-sale/riviersonderend/western-cape/2385,2025-01-15
R 450 000,Riviersonderend,36 De Kock Street,2 380 m²,https://www.property24.com/vacant-land-for-sale/riviersonderend/western-cape/2385,2025-01-15
R 250 000,Riviersonderend,N/A,572 m²,https://www.property24.com/vacant-land-for-sale/riviersonderend/western-cape/2385,2025-01-15
R 1 195 000,Robertson,53 Piet Retief Street,1 327 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 1 150 000,Silwerstrand Golf And River Estate,118 Village Way,451 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 575 000,Robertson,21 Springbok,261 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 850 000,Robertson,4 Steenbok Street,659 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 550 000,Robertson,67 Paul Kruger Street,354 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 1 150 000,Robertson,4 Pond Close (silwerstrand Golf & River Estate),420 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 950 000,Robertson,4 Eben Donges Street,800 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 450 000,Panorama,27 Jansen Crescent,365 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 605 000,Robertson,N/A,297 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 605 000,Robertson,N/A,372 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 605 000,Robertson,N/A,402 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 2 295 000,Robertson,Parel Avenue,266 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 2 295 000,Robertson,Parel Avenue,266 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 605 000,Robertson,N/A,290 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 605 000,Robertson,N/A,294 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
R 800 000,Robertson,6 Bontebok Street,568 m²,https://www.property24.com/vacant-land-for-sale/robertson/western-cape/336,2025-01-15
